"","age","sex","marital_status","race","edu","wage"
"43235",41,2,1,1,20,9.51081526622672
"40997",33,1,1,1,14,9.47308917788275
"8809",58,2,1,1,12,4.8283137373023
"48069",59,1,1,1,9,7.9391588179568
"5345",41,1,1,1,15,9.86500656571785
"50928",43,1,1,1,6,8.59507973007331
"13473",48,2,1,1,15,8.92996487470684
"2554",57,1,1,1,14,9.47308917788275
"18676",34,2,1,1,12,9.02701831484864
"4402",59,1,1,1,6,9.9885178017207
"22340",50,1,1,1,12,10.3091193134236
"6033",54,1,1,1,12,9.47308917788275
"52916",40,1,1,1,9,8.85437945877111
"2340",57,2,1,1,9,7.58324752430336
"13010",57,1,1,1,16,10.2752235079002
"7769",33,1,1,1,13,8.29529885950246
"33459",36,1,1,1,12,9.90373752129133
"25860",54,1,1,1,16,10.3091193134236
"15822",53,2,1,1,12,9.54716968769421
"30098",42,1,1,1,12,9.95536817441312
"31087",43,1,1,1,16,10.7580092580127
"53108",41,2,1,1,12,9.04840950482996
"28305",60,1,1,1,12,10.6483966676547
"46513",34,1,1,1,12,9.99902497924519
"22916",52,1,1,1,8,11.2252433925184
"52046",30,2,1,2,13,8.51819269174932
"39225",42,1,1,1,12,9.95251578360348
"10362",46,1,1,1,14,9.65406419220144
"28533",38,2,1,1,16,8.98782162543081
"48120",37,1,1,1,12,9.21084024701783
"28075",34,2,1,1,20,10.2401383446439
"26281",42,1,1,1,14,9.55002173953834
"49938",53,2,1,1,12,9.21084024701783
"49686",40,2,1,1,20,9.79840477608298
"48951",35,2,1,1,12,8.63319686717254
"36746",41,2,1,1,12,8.35585004100747
"3112",59,1,1,1,12,9.66871413573975
"14926",42,1,1,1,16,10.6455439377989
"27084",37,1,1,1,7,9.45759099863363
"15990",36,1,1,1,13,10.086017420965
"32548",30,1,1,1,12,10.6455439377989
"19324",51,1,1,1,9,9.47308917788275
"33599",31,1,1,1,12,9.61613875787447
"15960",39,1,1,1,5,9.10553525761006
"53589",42,1,1,1,19,9.95251578360348
"55162",35,2,1,2,12,8.70034773451408
"24796",32,2,1,1,16,8.81507308884446
"42802",47,2,1,2,14,9.08760760659389
"25990",49,1,1,1,17,9.79840477608298
"17765",30,1,1,1,14,7.31654817718298
"2166",32,1,1,1,14,9.90373752129133
"34700",30,1,1,1,18,9.71141864428729
"7658",47,1,1,1,10,9.7412626974413
"30825",40,1,1,1,12,9.21084024701783
"46478",57,1,1,1,16,7.84971375760487
"32608",31,1,1,2,12,9.47308917788275
"27415",57,1,1,1,16,10.2980602194779
"7459",32,1,1,1,15,9.7412626974413
"34487",48,1,1,1,12,9.96057651952026
"16296",32,1,1,1,17,10.1045899729735
"26736",54,1,1,1,4,8.16194579946869
"21625",55,2,1,1,12,9.62674542012268
"1072",50,2,1,1,10,8.65259782842244
"31763",43,1,1,1,16,10.3091193134236
"53297",60,2,1,1,8,9.13830716907635
"15534",43,2,1,1,8,9.30610499396056
"32760",43,1,1,1,12,10.4689433969532
"32951",55,1,1,1,7,9.39307850865535
"13263",31,1,1,1,13,8.93787526532926
"9284",46,1,1,1,20,11.0822194689963
"6129",53,1,1,1,13,9.83064800635917
"25762",39,2,1,1,12,8.61341204915678
"106",46,2,1,1,16,9.67438880418324
"39875",53,1,1,1,18,9.61613875787447
"25940",41,1,1,1,12,9.10553525761006
"14419",31,1,1,1,17,9.86292594078001
"13631",57,1,1,1,16,10.0607049537342
"33855",43,2,1,1,12,8.70034773451408
"20526",54,2,1,1,14,9.30610499396056
"53468",52,1,1,2,7,9.10553525761006
"46510",42,1,1,1,12,9.38555338953284
"53783",41,2,1,1,10,8.70034773451408
"38000",48,1,1,1,6,8.98782162543081
"14206",37,1,1,1,12,10.086017420965
"46528",33,2,1,2,12,8.67846133901236
"45907",42,1,1,1,12,10.0434668625896
"45528",48,1,1,1,9,9.19877373560472
"10295",38,1,1,1,16,9.79115836756221
"18090",41,2,1,1,16,7.60339933974067
"15838",46,1,1,1,12,10.0434668625896
"27576",41,1,1,1,12,8.19007704971905
"36972",45,1,1,1,12,10.086017420965
"54316",47,2,1,1,12,8.98782162543081
"50701",41,1,1,1,12,9.39307850865535
"41500",45,1,1,1,13,9.79840477608298
"39986",55,1,1,1,14,10.0976141547798
"51398",46,1,1,1,16,10.6690716669856
"27046",35,2,1,1,8,9.0413298292419
"25196",44,1,1,1,11,10.2578347894657
"45418",54,1,1,1,14,9.71625395138115
"49291",54,1,1,1,12,10.086017420965
"26862",30,2,1,1,12,8.88253050843362
"11723",53,2,1,1,7,8.53797573059877
"19263",48,1,1,1,12,9.98943586467249
"51105",52,1,1,1,9,9.92842403782616
"34176",43,1,1,1,17,10.4675221346333
"55539",33,1,1,1,13,9.21084024701783
"47438",40,2,1,1,16,9.68065645240396
"45499",31,2,1,1,13,9.26719318356897
"33564",42,2,1,1,17,9.39307850865535
"45646",30,2,1,1,15,10.491413096683
"2075",43,2,1,1,16,6.91274282049318
"34372",42,1,1,1,12,9.87842612194076
"14002",60,1,1,1,14,10.126831083853
"27629",32,1,1,1,12,10.2970487561415
"23955",37,1,1,1,12,9.69060369015953
"2430",36,2,1,1,11,7.755767170103
"7273",51,1,1,1,17,10.5454730090001
"37062",59,1,1,1,6,9.30610499396056
"36927",44,2,1,1,9,8.00803284696931
"46552",57,2,1,1,12,8.04076899436758
"19765",47,1,1,1,16,10.8968319138526
"31515",48,1,1,1,17,9.60339546000766
"30592",30,2,1,1,13,9.99902497924519
"15521",42,1,1,1,15,10.5714451220224
"9360",36,2,1,1,13,6.62671774924902
"54293",60,1,1,1,12,9.68065645240396
"29660",60,1,1,1,12,10.1660441062072
"16218",36,2,1,1,9,7.65207074611648
"46948",30,2,1,1,12,8.97525074964357
"19797",42,2,1,1,14,9.15957325492253
"50015",48,2,1,1,16,10.0653937943791
"47798",37,2,1,1,12,6.22455842927536
"22313",33,2,1,1,17,9.84771053706713
"26265",40,1,1,1,13,9.23552067050648
"34349",50,1,1,1,7,9.99902497924519
"45120",38,1,1,1,12,9.35227386786485
"13453",57,2,1,1,8,8.45212119467252
"9901",30,1,1,1,13,9.47462586662157
"53882",44,2,1,1,8,8.70034773451408
"5896",33,1,1,1,13,9.87637326004456
"25564",41,1,1,1,16,10.491413096683
"32524",40,1,1,1,11,9.17936556767675
"27642",42,2,1,1,12,8.29529885950246
"9272",47,2,1,1,8,8.29529885950246
"34079",40,1,1,1,12,10.2532637547837
"44480",43,1,1,1,16,10.126831083853
"16048",38,1,1,1,12,10.0152525158669
"53945",32,1,1,1,13,9.21084024701783
"17959",37,2,1,1,11,8.00803284696931
"51298",36,2,1,1,12,8.88253050843362
"53162",52,1,1,2,17,9.99902497924519
"40184",37,1,1,1,12,9.85245738142335
"33414",30,1,1,1,8,9.10553525761006
"16733",31,2,1,1,12,8.78032639094661
"42472",48,2,1,1,12,8.61341204915678
"40889",52,2,1,1,12,7.69848278788095
"5418",45,2,1,1,12,10.203777313027
"31543",59,1,1,1,12,8.21743853773019
"23841",43,1,1,1,12,9.85245738142335
"20005",33,1,1,1,16,10.4342628516097
"29997",30,1,1,1,13,10.1660441062072
"12085",34,1,1,1,12,9.39307850865535
"24034",31,1,1,1,11,8.81951754060489
"35295",41,2,1,1,12,9.39307850865535
"47897",33,1,1,1,13,10.126831083853
"35910",35,1,1,1,12,9.39307850865535
"22994",45,1,1,1,17,9.92353524783991
"52410",36,1,1,1,14,9.64827267022185
"34489",42,1,1,1,12,8.14177220465645
"5397",33,1,1,1,12,9.29238108231239
"43535",59,1,1,1,14,9.68065645240396
"17346",51,2,1,1,14,9.79840477608298
"39127",58,1,1,2,5,9.61613875787447
"19455",38,1,1,1,15,9.90373752129133
"36939",39,1,1,1,12,9.54716968769421
"42865",55,1,1,1,16,10.3091193134236
"41317",44,2,1,1,10,6.89264164117209
"54764",42,2,1,1,12,8.51819269174932
"14725",57,1,1,1,16,10.0053670163573
"7122",46,1,1,1,13,9.51598514480214
"20110",36,2,1,1,12,6.18414889093748
"21887",33,1,1,1,17,10.3091193134236
"29104",30,1,1,1,17,10.1660441062072
"46381",46,2,1,1,12,9.39307850865535
"33289",33,1,1,1,17,9.96763537235988
"16452",54,1,1,1,15,9.30610499396056
"52035",47,1,1,1,7,7.76004068088038
"18778",42,2,1,1,8,9.04840950482996
"12248",36,2,1,1,15,9.54716968769421
"49400",47,1,1,1,8,9.50487391937707
"10346",30,2,1,1,16,9.54716968769421
"6460",31,1,1,1,16,10.0434668625896
"34076",49,1,1,1,10,10.3091193134236
"32521",48,2,1,1,13,7.77275271646874
"53721",35,1,1,1,15,9.45759099863363
"34196",37,2,1,1,10,8.29529885950246
"36297",54,2,1,1,12,7.23345541862144
"41977",41,1,1,1,13,10.1147609312799
"48060",31,2,1,1,12,9.77024183338877
"23113",46,2,1,2,13,8.73311069763871
"12611",39,1,1,1,12,10.0434668625896
"54388",52,2,1,1,12,9.18553525305721
"36945",50,2,1,1,7,8.85437945877111
"46732",47,1,1,1,16,10.5841825251568
"24138",33,1,1,1,18,10.4632461874113
"10528",35,2,1,1,19,9.06009870864564
"18777",50,1,1,1,12,9.7412626974413
"741",33,1,1,1,10,9.68065645240396
"44651",45,1,1,1,14,10.538343324719
"17691",60,1,1,1,12,9.90373752129133
"53799",31,2,1,1,7,4.90527477843843
"811",38,1,1,1,12,9.61613875787447
"36621",33,1,1,1,12,9.86811940869834
"23988",57,1,1,1,14,10.086017420965
"23292",55,2,1,1,12,8.90449432889673
"20941",59,1,1,1,14,8.51819269174932
"26521",52,1,1,1,7,9.47308917788275
"47075",47,1,1,1,12,9.95821245222537
"586",31,2,1,1,5,5.50125821054473
"9206",42,1,1,1,12,9.61613875787447
"3943",47,2,1,1,14,9.68065645240396
"13612",40,1,1,1,16,10.1660441062072
"25518",51,1,1,1,10,9.80945156060953
"40328",38,2,1,1,18,9.61613875787447
"17718",37,1,1,1,14,9.79840477608298
"17130",56,2,1,1,12,9.47308917788275
"9676",35,2,1,1,16,8.00803284696931
"9225",39,1,1,1,14,10.126831083853
"37885",55,2,1,1,16,9.38471375892096
"46792",30,1,1,1,12,9.65534665470488
"52142",59,2,1,1,10,8.15622332319462
"47539",44,2,1,1,12,8.19007704971905
"47190",58,1,1,1,12,9.39307850865535
"47044",55,1,1,1,9,9.87996300748917
"12338",30,1,1,1,14,9.68065645240396
"31661",33,2,1,1,16,10.4044143441229
"23133",45,1,1,1,15,9.91763697564055
"25567",33,1,1,1,16,9.91763697564055
"52467",44,2,1,1,12,9.30610499396056
"51368",56,2,1,1,12,8.29529885950246
"52816",35,2,1,1,12,7.31654817718298
"12114",32,2,1,1,8,7.85360481309784
"42932",36,1,1,2,13,9.10553525761006
"35261",47,1,1,1,14,10.126831083853
"31899",47,2,1,1,10,6.46925031679577
"21723",51,2,1,1,18,9.75527752537094
"50490",49,1,1,1,11,9.40137386937216
"19229",44,1,1,1,14,10.8198782794106
"30391",35,2,1,1,14,10.3298984251598
"54592",34,1,1,2,8,4.90527477843843
"49124",38,2,1,1,13,8.57451825803551
"33346",32,2,1,1,13,9.14899674173513
"3080",32,1,1,1,12,9.97604074521784
"21735",42,1,1,1,12,9.56064506890707
"40157",52,2,1,1,10,8.95866873704743
"7725",53,1,1,1,9,9.7412626974413
"30902",49,2,1,1,10,9.64891783153455
"40863",30,2,1,1,7,9.10553525761006
"47151",33,1,1,1,12,9.87070606301175
"39678",39,2,1,1,12,9.22078562983772
"51497",32,1,1,2,17,8.79709507654906
"51101",30,1,1,1,13,9.82687645016429
"16918",36,2,1,1,14,7.86518795418747
"38600",49,1,1,1,12,9.85245738142335
"31392",38,2,1,1,9,7.57814547241947
"38609",42,2,1,1,12,8.98782162543081
"34981",34,1,1,2,19,10.2401383446439
"32810",36,2,1,2,12,7.65207074611648
"4441",49,1,1,1,8,8.81951754060489
"38928",40,1,1,1,12,10.1621912792489
"42280",39,2,1,1,12,8.83273359199642
"30981",30,1,1,1,16,9.68812614166397
"29565",44,1,1,1,12,9.03658204584272
"21096",39,1,1,1,12,9.73062115451293
"38746",32,2,1,2,14,9.10553525761006
"454",46,2,1,1,14,7.9391588179568
"49768",36,1,1,1,15,9.90373752129133
"12236",34,1,1,1,13,10.126831083853
"10586",51,2,1,1,15,7.60339933974067
"27497",36,1,1,1,12,9.75062770589179
"10897",46,1,1,1,12,9.30610499396056
"6354",59,1,1,1,13,7.69848278788095
"6217",52,2,1,1,16,8.70034773451408
"41156",45,1,1,1,9,9.35053700246947
"19565",38,2,1,1,13,9.86500656571785
"7161",40,2,1,1,12,9.21084024701783
"4410",37,1,1,1,15,8.29529885950246
"46807",33,1,1,1,20,9.87842612194076
"1575",39,2,1,1,14,8.13300021858361
"36497",51,1,1,1,12,10.2895999321285
"24821",40,1,1,1,12,9.45210938741356
"22755",48,2,1,1,12,8.70034773451408
"27803",40,1,1,1,12,10.4632461874113
"17849",34,1,1,1,13,9.72346335479086
"8922",31,1,1,1,19,8.70034773451408
"5729",36,2,1,1,8,8.51819269174932
"40731",49,2,1,1,11,8.81951754060489
"6623",32,1,1,1,15,9.79840477608298
"31377",36,2,1,1,16,6.00388706710654
"5327",58,2,1,1,11,10.4342628516097
"35095",52,1,1,1,16,10.5967597252842
"27382",30,2,1,1,12,9.25387867399067
"2721",40,2,1,1,16,9.30610499396056
"51907",41,1,1,2,9,9.29880901996379
"22446",35,2,1,1,18,9.21084024701783
"24040",50,2,1,1,12,9.21084024701783
"10515",38,1,1,1,14,10.2401383446439
"2313",38,1,1,1,16,10.126831083853
"9542",48,1,1,1,3,10.1497615212392
"26713",51,1,1,1,8,9.7412626974413
"14230",40,2,1,1,12,8.87556669199055
"31679",47,1,1,1,6,9.90373752129133
"12240",49,1,1,1,20,10.4342628516097
"50670",31,2,1,1,12,8.78032639094661
"11278",40,2,1,1,12,8.85437945877111
"23748",47,1,1,1,12,9.54716968769421
"17991",30,2,1,1,15,6.91274282049318
"17806",45,1,1,1,12,9.79840477608298
"23590",50,1,1,1,16,10.203777313027
"35804",37,1,1,1,16,9.98529792773369
"53223",52,2,1,1,7,6.87212810133899
"39648",45,2,1,1,13,9.08307502093031
"44104",52,1,1,2,5,9.68065645240396
"42035",56,1,1,1,10,9.66744871323619
"36467",35,1,1,1,18,10.0649684434582
"22541",34,2,1,1,14,8.78032639094661
"22572",40,2,1,1,13,8.98782162543081
"36521",31,2,1,1,18,9.5822486965555
"23124",53,1,1,1,14,10.3091193134236
"1983",39,1,1,1,12,8.21743853773019
"16097",51,2,1,1,15,9.21084024701783
"9787",48,1,1,1,12,9.39307850865535
"39426",50,1,1,1,9,9.7412626974413
"36645",44,1,1,1,11,9.15957325492253
"18996",37,2,1,1,11,8.00803284696931
"26293",48,2,1,1,10,8.74592112102435
"39932",56,1,1,1,5,9.15641202995063
"38385",35,1,1,1,8,9.17211915915598
"30942",35,2,1,1,14,9.21084024701783
"1064",49,1,1,1,14,9.48835082473123
"50699",53,2,1,1,12,8.85437945877111
"33492",34,2,1,1,13,8.41294317004244
"8129",58,1,1,1,14,9.46691869937663
"53928",40,1,1,1,15,9.79840477608298
"28120",31,1,1,1,13,9.66109746927605
"9440",56,1,1,1,8,8.07868822922987
"7622",30,1,1,1,16,9.90373752129133
"45250",34,2,1,1,12,6.00388706710654
"23658",32,2,1,1,14,9.39307850865535
"13110",36,1,1,1,14,9.7412626974413
"23585",45,1,1,1,12,9.47308917788275
"48533",39,1,1,1,12,9.85245738142335
"17304",40,2,1,1,14,9.90373752129133
"39872",42,1,1,1,13,9.79840477608298
"37141",34,2,1,1,12,8.41294317004244
"3012",38,1,1,1,18,10.2004390309951
"10492",55,1,1,1,12,9.90373752129133
"51306",45,1,1,1,11,9.30610499396056
"18572",54,2,1,1,12,9.7412626974413
"41369",53,1,1,1,11,8.89357271862931
"17336",55,2,1,1,12,9.68812614166397
"52865",50,1,1,2,12,8.70034773451408
"17566",49,1,1,1,17,9.84187807090444
"36217",46,1,1,1,12,9.90373752129133
"4351",44,1,1,1,12,10.0434668625896
"8782",36,1,1,1,15,9.61613875787447
"16723",31,2,1,1,12,9.61613875787447
"50509",52,1,1,1,12,9.8871040732856
"47473",32,2,1,2,13,6.95177216439891
"1953",45,1,1,1,16,9.90373752129133
"53878",44,2,1,2,4,9.13615547378681
"32940",47,2,1,1,8,8.70367275835886
"28171",58,1,1,1,8,10.4569415383577
"10849",54,1,1,1,16,10.5714451220224
"26841",41,2,1,1,12,8.51819269174932
"33524",52,1,1,1,6,7.38087903556412
"36426",32,1,1,1,11,8.68693596600333
"1366",38,1,1,1,10,8.88253050843362
"47962",43,1,1,1,12,9.97604074521784
"10550",31,1,1,1,20,10.126831083853
"21534",31,1,1,1,15,8.78032639094661
"49880",36,1,1,1,18,8.96251983294953
"19396",37,2,1,1,10,7.65207074611648
"5219",57,2,1,1,13,9.42424134192346
"49855",44,1,1,1,7,7.04315991598834
"43644",51,1,1,2,10,9.87122259194885
"49353",57,2,1,1,8,9.55002173953834
"48569",46,2,1,1,12,9.39307850865535
"49154",41,1,1,1,12,9.86500656571785
"32137",40,1,1,1,13,9.99902497924519
"50452",34,2,1,1,10,8.65259782842244
"28909",51,1,1,1,13,6.91274282049318
"1008",35,1,1,1,3,9.39307850865535
"31628",31,1,1,1,12,11.2252433925184
"15322",53,2,1,1,12,8.29529885950246
"22720",47,2,1,1,12,9.10553525761006
"9936",36,2,1,1,13,4.8283137373023
"41261",46,2,1,1,9,8.98782162543081
"37389",39,2,1,1,17,9.35053700246947
"51403",42,2,1,1,13,9.38050499849951
"27277",37,2,1,1,12,6.69084227741856
"23598",59,1,1,1,16,8.16194579946869
"15438",52,2,1,1,12,9.61613875787447
"9742",54,1,1,1,12,10.0201588593398
"6553",58,2,1,1,12,3.80666248977032
"46820",53,1,1,1,10,10.1493705908198
"1093",35,1,1,1,16,9.71141864428729
"693",35,1,1,1,2,8.80011394676631
"51044",41,1,1,1,11,10.2155573130447
"41565",38,1,1,1,6,9.21084024701783
"24265",58,1,1,1,18,10.0434668625896
"52001",48,1,1,1,12,9.63266259715077
"36784",40,1,1,1,7,8.51819269174932
"782",57,2,1,1,14,8.16194579946869
"45149",53,2,1,1,8,7.31654817718298
"35636",34,1,1,1,19,9.95251578360348
"7586",42,2,1,1,16,6.14203740558736
"29021",37,1,1,1,14,9.21084024701783
"21831",36,1,1,1,13,10.2970487561415
"3287",45,1,1,1,8,10.126831083853
"11865",32,1,1,1,16,10.2752235079002
"53955",35,1,1,1,20,11.2252433925184
"23732",32,1,1,1,12,10.086017420965
"22316",53,2,1,1,12,9.25004173882773
"43325",34,1,1,1,20,9.21084024701783
"38988",51,1,1,1,12,10.2401383446439
"13980",42,1,1,1,12,9.90373752129133
"28331",34,1,1,1,18,10.8198782794106
"40347",52,1,1,1,2,9.5801783024412
"24514",31,2,1,1,12,6.37161184723186
"53315",41,1,1,1,12,9.15005944109125
"29672",42,2,1,1,14,10.1066324573436
"47092",39,1,1,1,14,9.5959428509881
"34216",46,2,1,1,12,8.81060879571578
"1976",59,2,1,1,14,7.28276117960559
"816",48,1,1,1,20,10.4194499604073
"28275",36,1,1,1,12,9.30610499396056
"5402",49,1,1,1,14,10.0434668625896
"11151",44,1,1,1,13,9.99902497924519
"2200",37,1,1,1,11,9.08760760659389
"38692",40,1,1,1,17,9.92842403782616
"53431",34,1,1,1,9,9.61613875787447
"50531",30,1,1,1,19,10.259587331099
"19390",53,2,1,1,12,10.0281358571012
"54257",38,1,1,1,19,9.63919643287492
"38494",45,1,1,1,12,9.79840477608298
"54183",49,1,1,1,12,9.39307850865535
"5924",45,1,1,1,4,9.68812614166397
"17807",41,2,1,1,12,7.83399634170946
"36753",37,1,1,1,9,9.15957325492253
"46370",59,1,1,1,6,9.80945156060953
"10545",38,1,1,1,12,10.2206677457767
"24645",40,1,1,1,12,10.0434668625896
"41008",33,2,1,1,12,4.74493212836325
"26677",32,2,1,1,18,9.90373752129133
"44215",38,1,1,1,16,10.3236770560427
"38668",51,1,1,1,12,9.77934055979325
"38533",34,1,1,1,12,9.99902497924519
"33658",31,1,1,1,16,9.90373752129133
"24339",34,1,1,1,15,8.04076899436758
"35347",52,2,1,1,16,2.70805020110221
"47510",40,2,1,1,12,9.08760760659389
"15443",30,1,1,1,13,9.49889706183862
"1030",41,1,1,1,14,9.95251578360348
"17772",31,1,1,1,16,9.61613875787447
"52216",51,2,1,2,11,7.99799931797973
"2900",49,1,1,1,17,9.85245738142335
"6241",32,1,1,1,19,10.181308665141
"10224",43,2,1,1,10,7.18916773842032
"666",38,2,1,2,12,9.10553525761006
"53074",54,1,1,1,16,9.61613875787447
"41321",31,1,1,1,12,9.51081526622672
"10050",40,2,1,1,14,8.51819269174932
"2122",47,2,1,1,12,9.09436819572376
"31286",54,2,1,2,7,8.00803284696931
"54891",46,1,1,1,5,9.47308917788275
"6117",40,2,1,1,11,9.30610499396056
"13120",54,2,1,1,15,9.47998575694181
"40203",53,1,1,1,9,9.54716968769421
"23402",37,2,1,1,11,8.51819269174932
"54153",59,1,1,1,7,9.21084024701783
"46802",52,1,1,1,9,10.1926060927739
"43650",31,2,1,2,14,7.26192709270275
"46031",58,1,1,2,5,8.85437945877111
"2702",35,2,1,1,12,8.70034773451408
"54793",57,2,1,2,8,5.41610040220442
"49937",59,1,1,1,9,9.54716968769421
"45673",36,2,1,2,20,9.61613875787447
"40044",33,1,1,1,12,9.8886276896291
"13527",59,1,1,1,12,8.96251983294953
"49539",53,1,1,1,13,10.0067208071778
"27605",44,1,1,1,19,10.2243021310238
"34269",34,2,1,1,9,8.78032639094661
"20795",42,1,1,1,14,10.126831083853
"34279",56,1,1,1,6,8.09712193091871
"21377",31,2,1,1,16,9.39307850865535
"48018",44,2,1,1,8,9.21084024701783
"23576",58,1,1,1,12,9.81219429408974
"18711",41,1,1,1,11,9.99902497924519
"32412",50,1,1,1,6,9.79840477608298
"4400",51,2,1,1,13,9.81164634887055
"16350",36,2,1,1,16,9.68065645240396
"43502",58,1,1,1,8,9.4442260198223
"55386",33,2,1,1,16,8.19007704971905
"43952",34,2,1,2,12,9.15957325492253
"51367",57,1,1,1,17,10.4880746598642
"5221",44,1,1,1,16,10.3091193134236
"10144",39,2,1,1,12,7.11069612297883
"36357",33,2,1,1,12,9.37627844951961
"4757",51,1,1,1,6,8.51819269174932
"5374",39,1,1,1,11,7.17395831975679
"13818",31,1,1,1,17,10.3091193134236
"15559",36,1,1,1,20,10.6822388703882
"26417",43,1,1,1,18,9.19674841845672
"19586",59,1,1,1,15,6.91274282049318
"30959",52,1,1,1,20,10.6214492894705
"32544",58,1,1,1,8,8.81951754060489
"54317",51,1,1,1,10,9.86500656571785
"35990",44,1,1,1,11,9.27846620102378
"25532",34,2,1,1,12,8.85437945877111
"23484",41,2,1,1,18,9.90373752129133
"28712",39,2,1,1,12,9.54716968769421
"3910",32,1,1,1,12,9.99902497924519
"33508",47,2,1,1,7,8.78032639094661
"24158",58,1,1,1,13,9.99902497924519
"4411",40,2,1,1,13,9.04840950482996
"43850",38,1,1,1,14,10.1660441062072
"49408",44,2,1,2,16,9.30610499396056
"13444",32,1,1,1,8,9.47308917788275
"7993",53,1,1,1,8,9.79840477608298
"29481",35,2,1,1,11,7.82604401351897
"18096",43,2,1,1,10,7.82604401351897
"98",34,1,1,1,13,10.9596271795267
"35158",43,1,1,1,16,10.5454730090001
"8053",60,1,1,1,12,9.60945200611217
"37275",39,1,1,1,16,10.3091193134236
"26077",44,1,1,1,16,10.3091193134236
"3625",45,1,1,1,12,10.5967597252842
"25865",57,1,1,1,13,9.87483084328632
"7295",34,1,1,1,13,8.39049553837028
"45607",57,2,1,1,15,9.39307850865535
"52141",60,1,1,1,12,9.30610499396056
"53769",51,1,1,1,12,9.76451280024554
"17672",51,1,1,1,12,9.79840477608298
"20733",39,1,1,1,12,10.0662439538352
"2805",38,2,1,1,11,9.08760760659389
"15373",59,1,1,1,12,9.10553525761006
"101",30,1,1,1,18,10.4044143441229
"11292",40,1,1,1,12,9.61613875787447
"27833",36,2,1,1,14,9.01249900352419
"46918",30,1,1,1,19,10.203777313027
"48814",31,2,1,1,12,9.79115836756221
"25597",45,1,1,1,17,10.7776012055111
"22115",54,1,1,1,12,9.39307850865535
"54841",31,1,1,1,12,9.85245738142335
"23205",37,1,1,1,12,11.0187111070094
"53436",40,1,1,1,18,9.82579624482026
"28677",32,2,1,1,12,9.79840477608298
"2686",48,2,1,1,12,9.21084024701783
"40320",33,2,1,1,12,7.9844627322622
"16474",51,1,1,1,14,8.81358720447004
"14643",50,2,1,1,18,9.73536471514199
"17995",51,1,1,1,18,10.19895176543
"950",50,2,1,1,6,9.21084024701783
"26681",37,2,1,1,12,5.10594547390058
"48671",60,1,1,1,8,9.71806118078869
"23707",50,2,1,1,12,9.21183924809992
"24561",57,2,1,1,13,8.36520683441836
"20857",34,2,1,1,14,8.43489794868941
"712",59,1,1,1,14,9.29880901996379
"54160",36,1,1,1,12,9.39307850865535
"13674",59,2,1,1,12,9.54716968769421
"22507",32,1,1,1,12,9.68065645240396
"20652",60,2,1,1,14,9.55002173953834
"25914",46,1,1,1,12,10.7145288736912
"15666",30,1,1,1,16,9.64374484877359
"50911",49,1,1,1,19,10.2015530303676
"8299",34,1,1,1,8,9.40054742304413
"48834",44,1,1,1,7,8.94441979130591
"49152",30,1,1,1,15,9.90173601949732
"35292",43,2,1,1,15,7.78530518253986
"8079",50,1,1,1,12,9.64956257688248
"49517",53,1,1,1,11,8.70034773451408
"630",39,1,1,1,20,9.95251578360348
"2241",40,2,1,1,16,9.07738024471995
"21402",30,2,1,1,14,9.39307850865535
"29944",54,1,1,2,13,10.4632461874113
"21273",35,2,1,1,12,8.98782162543081
"17578",31,2,1,1,17,8.9457235724554
"41390",38,1,1,1,12,10.086017420965
"48866",58,1,1,1,7,9.56345899971214
"32261",31,1,1,1,12,9.21084024701783
"12325",55,1,1,1,16,10.126831083853
"29935",43,2,1,1,17,5.22035582507832
